######################## RICH Reconstruction SCs indexed positions ########################
#SCPosition: NPMs (starting from 0, grouped by 2, x y couples)
SCPosition_SC_412 = 228.0 103.5 219.0 103.5
SCPosition_SC_413 = 210.0 103.5 204.0 103.5
SCPosition_SC_414 = 195.0 103.5 186.0 103.5
SCPosition_SC_415 = 180.0 103.5 171.0 103.5
SCPosition_SC_416 = 162.0 103.5 156.0 103.5
SCPosition_SC_417 = 147.0 103.5 138.0 103.5
SCPosition_SC_418 = 132.0 103.5 123.0 103.5
SCPosition_SC_419 = 114.0 103.5 108.0 103.5
SCPosition_SC_420 = 99.0 103.5 90.0 103.5
SCPosition_SC_421 = 84.0 103.5 75.0 103.5
SCPosition_SC_422 = 66.0 103.5 60.0 103.5
SCPosition_SC_423 = 51.0 103.5 42.0 103.5
SCPosition_SC_424 = 36.0 103.5 27.0 103.5
SCPosition_SC_425 = 18.0 103.5 12.0 103.5
SCPosition_SC_426 = 3.0 103.5 -6.0 103.5
SCPosition_SC_427 = -12.0 103.5 -21.0 103.5
SCPosition_SC_428 = -30.0 103.5 -36.0 103.5
SCPosition_SC_429 = -45.0 103.5 -54.0 103.5
SCPosition_SC_430 = -60.0 103.5 -69.0 103.5
SCPosition_SC_431 = -78.0 103.5 -84.0 103.5
SCPosition_SC_432 = -93.0 103.5 -102.0 103.5
SCPosition_SC_433 = -108.0 103.5 -117.0 103.5
SCPosition_SC_434 = -126.0 103.5 -132.0 103.5
SCPosition_SC_435 = -141.0 103.5 -150.0 103.5
SCPosition_SC_436 = -156.0 103.5 -165.0 103.5
SCPosition_SC_437 = -174.0 103.5 -180.0 103.5
SCPosition_SC_438 = -189.0 103.5 -198.0 103.5
SCPosition_SC_439 = -204.0 103.5 -213.0 103.5
SCPosition_SC_440 = -222.0 103.5 -228.0 103.5
SCPosition_SC_441 = -237.0 103.5 -246.0 103.5
SCPosition_SC_442 = -252.0 103.5 -261.0 103.5
SCPosition_SC_443 = -270.0 103.5 -276.0 103.5
SCPosition_SC_444 = -285.0 103.5 -276.0 112.5
SCPosition_SC_445 = -270.0 112.5 -261.0 112.5
SCPosition_SC_446 = -252.0 112.5 -246.0 112.5
SCPosition_SC_447 = -237.0 112.5 -228.0 112.5
SCPosition_SC_448 = -222.0 112.5 -213.0 112.5
SCPosition_SC_449 = -204.0 112.5 -198.0 112.5
SCPosition_SC_450 = -189.0 112.5 -180.0 112.5
SCPosition_SC_451 = -174.0 112.5 -165.0 112.5
SCPosition_SC_452 = -156.0 112.5 -150.0 112.5
SCPosition_SC_453 = -141.0 112.5 -132.0 112.5
SCPosition_SC_454 = -126.0 112.5 -117.0 112.5
SCPosition_SC_455 = -108.0 112.5 -102.0 112.5
SCPosition_SC_456 = -93.0 112.5 -84.0 112.5
SCPosition_SC_457 = -78.0 112.5 -69.0 112.5
SCPosition_SC_458 = -60.0 112.5 -54.0 112.5
SCPosition_SC_459 = -45.0 112.5 -36.0 112.5
SCPosition_SC_460 = -30.0 112.5 -21.0 112.5
SCPosition_SC_461 = -12.0 112.5 -6.0 112.5
SCPosition_SC_462 = 3.0 112.5 12.0 112.5
