# Generated with run 8636, valid from run 8623.
# Stretching values of FE thresholds for channels with ROID 576-608
# put back to correct values from run 8623
#---------------------------------------------------------------------
#SeqID 	 MinWidth 	 MaxWidth 	 SC_MinWidth 	 SC_MaxWidth
#---------------------------------------------------------------------
339 	 13.6293 	 17.6293 	 0.22293 	 -0.257756
340 	 13.704 	 17.704 	 0.280295 	 -0.291401
341 	 13.6497 	 17.6497 	 0.232738 	 -0.267782
342 	 13.6993 	 17.6993 	 0.219773 	 -0.268202
343 	 14.043 	 18.043 	 0.18511 	 -0.209314
344 	 14.2519 	 18.2519 	 0.257531 	 -0.287508
345 	 14.2469 	 18.2469 	 0.248002 	 -0.283232
346 	 13.7753 	 17.7753 	 0.260892 	 -0.264791
347 	 14.5427 	 18.5427 	 0.24622 	 -0.32415
348 	 13.8702 	 17.8702 	 0.25372 	 -0.286076
349 	 13.6629 	 17.6629 	 0.276659 	 -0.315934
350 	 13.5987 	 17.5987 	 0.280986 	 -0.32847
351 	 14.7653 	 18.7653 	 0.248984 	 -0.525812
352 	 14.467 	 18.467 	 0.328434 	 -0.309997
353 	 14.3676 	 18.3676 	 0.24174 	 -0.281605
354 	 14.8241 	 18.8241 	 0.25016 	 -0.272542
355 	 14.2979 	 18.2979 	 0.276236 	 -0.260113
356 	 14.6312 	 18.6312 	 0.259999 	 -0.325305
357 	 14.5401 	 18.5401 	 0.303735 	 -0.350445
358 	 14.5025 	 18.5025 	 0.291831 	 -0.288716
359 	 15.0168 	 19.0168 	 0.217906 	 -0.243824
360 	 13.2795 	 17.2795 	 0.262748 	 -0.307465
361 	 13.5634 	 17.5634 	 0.217813 	 -0.266267
362 	 13.3052 	 17.3052 	 0.270024 	 -0.331879
363 	 13.3899 	 17.3899 	 0.241279 	 -0.255894
364 	 13.4408 	 17.4408 	 0.269575 	 -0.338119
365 	 13.2919 	 17.2919 	 0.289384 	 -0.337364
366 	 13.1107 	 17.1107 	 0.245546 	 -0.283063
367 	 13.463 	 17.463 	 0.267621 	 -0.242259
368 	 13.4658 	 17.4658 	 0.19274 	 -0.400441
369 	 13.6569 	 17.6569 	 0.211264 	 -0.40606
370 	 13.6451 	 17.6451 	 0.365803 	 -0.447665
371 	 13.127 	 17.127 	 0.327803 	 -0.514191
372 	 13.7275 	 17.7275 	 0.209443 	 -0.348978
373 	 13.498 	 17.498 	 0.483796 	 -0.667089
374 	 13.3997 	 17.3997 	 0.317908 	 -0.554439
375 	 13.7382 	 17.7382 	 0.189173 	 -0.295803
376 	 13.2238 	 17.2238 	 0.157536 	 -0.261541
377 	 12.8718 	 16.8718 	 0.165202 	 -0.257815
378 	 13.0964 	 17.0964 	 0.167889 	 -0.251008
379 	 12.9675 	 16.9675 	 0.255884 	 -0.285939
380 	 13.606 	 17.606 	 0.218568 	 -0.198935
381 	 13.2452 	 17.2452 	 0.167344 	 -0.191681
382 	 13.2427 	 17.2427 	 0.265673 	 -0.228732
383 	 13.6498 	 17.6498 	 0.168286 	 -0.241141
384 	 14.2117 	 18.2117 	 0.184833 	 -0.27291
385 	 14.0262 	 18.0262 	 0.250149 	 -0.288504
386 	 13.8776 	 17.8776 	 0.240241 	 -0.250405
387 	 13.8522 	 17.8522 	 0.23849 	 -0.276173
388 	 13.8654 	 17.8654 	 0.254737 	 -0.319591
389 	 14.0649 	 18.0649 	 0.249682 	 -0.320688
390 	 13.82 	 17.82 	 0.225125 	 -0.309207
391 	 14.0037 	 18.0037 	 0.196337 	 -0.252102
392 	 13.6213 	 17.6213 	 0.220787 	 -0.234922
393 	 14.0681 	 18.0681 	 0.210252 	 -0.234206
394 	 13.7563 	 17.7563 	 0.231218 	 -0.250327
395 	 13.5329 	 17.5329 	 0.267071 	 -0.294114
396 	 13.9788 	 17.9788 	 0.210845 	 -0.212302
397 	 14.1929 	 18.1929 	 0.154454 	 -0.208275
398 	 13.9925 	 17.9925 	 0.156317 	 -0.15038
399 	 13.7747 	 17.7747 	 0.178034 	 -0.202277
400 	 14.3185 	 18.3185 	 0.300947 	 -0.306505
401 	 14.7172 	 18.7172 	 0.272209 	 -0.277775
402 	 14.4706 	 18.4706 	 0.245524 	 -0.242916
403 	 14.3002 	 18.3002 	 0.258448 	 -0.277085
404 	 14.4276 	 18.4276 	 0.299244 	 -0.298396
405 	 14.4859 	 18.4859 	 0.250316 	 -0.256474
406 	 14.456 	 18.456 	 0.251192 	 -0.249815
407 	 14.8441 	 18.8441 	 0.248699 	 -0.242404
408 	 13.1406 	 17.1406 	 0.186874 	 -0.230449
409 	 12.9127 	 16.9127 	 0.21914 	 -0.255893
410 	 13.0778 	 17.0778 	 0.165732 	 -0.196998
411 	 12.9597 	 16.9597 	 0.270131 	 -0.250839
412 	 13.3035 	 17.3035 	 0.195864 	 -0.213188
413 	 13.3755 	 17.3755 	 0.163914 	 -0.186474
414 	 13.0566 	 17.0566 	 0.176514 	 -0.208263
415 	 13.3261 	 17.3261 	 0.22969 	 -0.192186
416 	 12.7419 	 16.7419 	 0.206985 	 -0.234453
417 	 13.0833 	 17.0833 	 0.247032 	 -0.277377
418 	 12.758 	 16.758 	 0.257128 	 -0.292812
419 	 12.523 	 16.523 	 0.276851 	 -0.288899
420 	 12.7043 	 16.7043 	 0.26888 	 -0.282467
421 	 12.7322 	 16.7322 	 0.29522 	 -0.316973
422 	 12.7296 	 16.7296 	 0.240455 	 -0.275428
423 	 12.9249 	 16.9249 	 0.257282 	 -0.272894
424 	 12.8876 	 16.8876 	 0.224519 	 -0.279527
425 	 12.7855 	 16.7855 	 0.253099 	 -0.286748
426 	 13.2698 	 17.2698 	 0.212503 	 -0.251308
427 	 12.686 	 16.686 	 0.243388 	 -0.281617
