# generated with run 3532
#---------------------------------------------------------------------
#SeqID 	 MinWidth 	 MaxWidth 	 SC_MinWidth 	 SC_MaxWidth
#---------------------------------------------------------------------
216 	 10.74 	 17.74 	 0.315256 	 -0.198283
217 	 10.7855 	 17.7855 	 0.287905 	 -0.172122
218 	 11.1064 	 18.1064 	 0.389059 	 -0.297897
219 	 10.8603 	 17.8603 	 0.301048 	 -0.192839
220 	 10.9208 	 17.9208 	 0.37939 	 -0.142727
221 	 10.8027 	 17.8027 	 0.467674 	 -0.355763
222 	 10.4696 	 17.4696 	 0.351508 	 -0.22849
223 	 11.1589 	 18.1589 	 0.502001 	 -0.341454
224 	 10.0717 	 17.0717 	 0.341734 	 -0.109933
225 	 10.1945 	 17.1945 	 0.354552 	 -0.272104
226 	 10.4644 	 17.4644 	 0.266442 	 -0.177613
227 	 10.3551 	 17.3551 	 0.292558 	 -0.119305
228 	 10.311 	 17.311 	 0.337706 	 -0.188898
229 	 10.4928 	 17.4928 	 0.328853 	 -0.0798335
230 	 10.3477 	 17.3477 	 0.322005 	 -0.148153
231 	 10.3125 	 17.3125 	 0.343701 	 -0.25532
232 	 10.364 	 17.364 	 0.248686 	 -0.0634949
233 	 10.6486 	 17.6486 	 0.308656 	 -0.210988
234 	 10.4963 	 17.4963 	 0.225584 	 -0.140183
235 	 10.3705 	 17.3705 	 0.258925 	 -0.183737
236 	 10.6448 	 17.6448 	 0.383326 	 -0.303631
237 	 10.5075 	 17.5075 	 0.36462 	 -0.27761
238 	 10.4079 	 17.4079 	 0.318696 	 -0.159302
239 	 10.7828 	 17.7828 	 0.362924 	 -0.253793
240 	 11.0896 	 18.0896 	 0.356483 	 -0.282341
241 	 11.5549 	 18.5549 	 0.385135 	 -0.31492
242 	 11.6093 	 18.6093 	 0.40615 	 -0.202179
243 	 11.332 	 18.332 	 0.358827 	 -0.309429
244 	 11.7375 	 18.7375 	 0.3462 	 -0.182428
245 	 11.6146 	 18.6146 	 0.333755 	 -0.261922
246 	 12.0663 	 19.0663 	 0.310265 	 -0.181342
247 	 11.5582 	 18.5582 	 0.299298 	 -0.229786
248 	 10.8598 	 17.8598 	 0.335164 	 -0.25461
249 	 10.8501 	 17.8501 	 0.279721 	 -0.211407
250 	 10.7267 	 17.7267 	 0.401286 	 -0.22176
251 	 11.0622 	 18.0622 	 0.325832 	 -0.13855
252 	 10.928 	 17.928 	 0.292082 	 -0.251181
253 	 10.5803 	 17.5803 	 0.325066 	 -0.121133
254 	 11.1962 	 18.1962 	 0.276594 	 -0.112509
255 	 10.9323 	 17.9323 	 0.349509 	 -0.180146
256 	 11.2349 	 18.2349 	 0.279661 	 -0.190644
257 	 11.1936 	 18.1936 	 0.300307 	 -0.183553
258 	 11.0579 	 18.0579 	 0.384629 	 -0.253113
259 	 11.1266 	 18.1266 	 0.244828 	 -0.130493
260 	 11.4335 	 18.4335 	 0.322651 	 -0.213679
261 	 11.0718 	 18.0718 	 0.359247 	 -0.268081
262 	 11.2079 	 18.2079 	 0.21533 	 -0.0648967
263 	 11.3074 	 18.3074 	 0.283375 	 -0.163285
264 	 10.7944 	 17.7944 	 0.386029 	 -0.183214
265 	 10.2088 	 17.2088 	 0.362111 	 -0.245174
266 	 10.2606 	 17.2606 	 0.376733 	 -0.250883
267 	 10.008 	 17.008 	 0.34049 	 -0.301656
268 	 10.1073 	 17.1073 	 0.430243 	 -0.385958
269 	 10.1308 	 17.1308 	 0.304874 	 -0.115348
270 	 10.3312 	 17.3312 	 0.371264 	 -0.201183
271 	 10.1962 	 17.1962 	 0.364322 	 -0.219216
272 	 10.5234 	 17.5234 	 0.452526 	 -0.238098
273 	 10.7348 	 17.7348 	 0.384903 	 -0.193523
274 	 10.6957 	 17.6957 	 0.408995 	 -0.282925
275 	 10.9761 	 17.9761 	 0.360358 	 -0.258669
