-0.0219377 13.5151 -2341.02 107435 0 -2.11409 134.664 -1091.01 3582.1 1.42666 22.8829 86.8429 -596.979 
-0.0127586 7.49791 -1471.25 73265.9 0 -1.94959 118.85 -762.458 1548.63 1.5225 21.4779 80.3947 -535.13 
-0.0238103 14.4162 -2466.44 104591 0 -2.0559 125.801 -915.522 2595.55 1.47019 22.5645 84.6427 -583.236 
-0.0206875 13.0021 -2211.73 88363.9 0 -1.8859 110.607 -691.734 1503.13 1.37885 21.183 82.4385 -512.212 
-0.0191931 12.9738 -2834.36 119987 0 -1.90253 112.38 -733.907 1865.83 1.28165 23.014 88.7927 -594.57 
-0.00875079 10.9891 -2368.2 113036 0 -2.21383 141.122 -1187.44 4301.69 1.83179 22.5695 76.3145 -608.454 
-0.0226933 15.8768 -3324.99 147356 0 -2.09201 130.143 -981.409 3175.54 -1.12946 91.3735 -447.276 692.568 
-0.02666 19.7092 -5520.84 237329 0 -2.48693 140.018 -624.747 -712.307 3.47902 13.5267 17.2553 -292.158 
-0.046755 25.158 -3406.44 140135 0 -1.87186 121.826 -938.469 3204.18 1.57122 22.7663 83.8885 -605.299 
-0.0286265 18.3063 -3089.2 139935 0 -1.81986 118.838 -899.985 3048.69 -1.07688 86.8041 -421.964 689.385 
-0.0249944 12.5864 -3075.51 136744 0 -1.91908 116.972 -884.081 2969.14 -1.41157 84.4442 -369.468 520.815 
-0.0270708 21.6323 -4739.42 206365 0 -2.09721 128.661 -827.543 1967.21 -2.7094 134.792 -785.844 1492.53 
-0.0332436 19.1671 -4386.53 178001 0 -2.02095 120.839 -1024.36 4173.84 -1.73892 94.8637 -479.157 868.438 
0.0326717 -16.3414 2065.08 29305.5 0 -0.838692 90.7902 -563.709 1836.29 -1.30157 105.09 -610.539 1204.5 
0.0416756 -23.4515 2780.18 7441.2 0 -0.97158 97.6685 -633.113 1963.23 1.89831 23.4884 77.2528 -667.84 
0.03177 -16.9667 2106.6 24408.8 0 -0.850176 89.1424 -539.465 1682.67 -2.3956 126.539 -754.668 1532.1 
0.0170366 -9.63385 2389.66 15121.5 0 -0.812298 95.1946 -493.824 891.471 -3.71123 169.068 -1087.42 2274.8 
0.0423745 -26.9406 3986.97 -38532.9 0 -0.921536 97.3318 -632.721 2259.86 -1.64006 121.872 -748.713 1505.18 
0.0332761 -22.0858 3384.24 -24870.6 0 -0.860161 89.033 -455.709 1009.41 -3.68116 164.174 -1056.31 2273.13 
0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 
0.0343983 -23.2691 5165.77 -98287.3 0 -0.52274 76.9782 -450.521 1551.41 -2.51252 125.14 -744.981 1549.79 
0.0460261 -23.9586 4327.18 -56398.3 0 -0.799045 96.9715 -800.291 3284.13 -1.14617 93.2656 -522.329 1046.57 
0.08059 -50.1335 7665.71 -147590 0 -0.939699 111.793 -903.301 3579.41 -4.44484 189.444 -1268.82 2794.12 
0.0529959 -30.8762 5366.98 -83162.7 0 -0.67216 92.8063 -730.375 3143.53 -2.54866 135.594 -871.121 1926.85 
0.0428074 -25.7738 5511.44 -100973 0 -0.666927 92.5978 -702.228 2498.1 -2.32234 117.887 -687.806 1421.76 
0.0617747 -38.5152 6925.91 -134883 0 -0.710158 99.096 -785.569 3154.66 -0.519082 86.509 -455.669 789.312 
0.0533214 -34.2677 6436.97 -136780 0 -0.560622 82.0598 -633.294 2658.03 -1.96382 103.673 -559.029 1072.9 
-0.0550842 33.8271 -4935.31 200634 0 -1.94517 128.324 -988.402 3308.4 -2.7632 132.065 -774.72 1543.21 
-0.0489939 28.0802 -4993.01 205324 0 -2.72597 169.598 -1350.77 4038.48 -4.33304 196.251 -1368.52 3101.96 
-0.0195314 13.3869 -3263.78 160597 0 -1.83245 119.63 -887.227 2776.35 -1.61751 97.8527 -506.239 900.195 
-0.0234065 17.999 -3860.7 170056 0 -2.42082 154.143 -1375.73 5124.28 2.09294 20.3813 64.413 -513.731 
